"rlrprob","rfprob","xgbprob","IsBadBuy"
0.138215807766243,0.140939153439153,0.124066784977913,0
0.0573215953899112,0.0278769841269841,0.0372728817164898,0
0.101703983239577,0.0942791005291006,0.0750471949577332,0
0.0675145462662221,0.0262566137566137,0.0525149814784527,0
0.201948423374839,0.237632275132275,0.217709824442863,1
0.10191848681355,0.134358465608466,0.12651552259922,0
0.143262671064228,0.211739417989418,0.0775735750794411,0
0.0869303171734765,0.106679894179894,0.0968082621693611,0
0.268302168222462,0.256018518518518,0.253679692745209,0
0.0784243128081714,0.0604497354497355,0.0765495449304581,1
0.0895067171966026,0.236441798941799,0.0983807593584061,0
0.158976503614198,0.105621693121693,0.158236473798752,1
0.291268000525302,0.349140211640212,0.391235619783401,1
0.0600255766912747,0.0763227513227513,0.0754460245370865,0
0.087008589425004,0.103769841269841,0.0604384951293468,0
0.0527899068563244,0.0996362433862434,0.0380547940731049,0
0.0354465506277126,0.0459986772486772,0.0161420702934265,1
0.848471059312561,0.927910052910053,0.938244342803955,1
0.114364916804897,0.140839947089947,0.132434621453285,1
0.129857814942809,0.199867724867725,0.146831706166267,0
0.138771581231968,0.184325396825397,0.197075918316841,0
0.0826168090738375,0.0373677248677248,0.0569988712668419,0
0.0480560375865007,0.0649470899470899,0.0519291535019875,0
0.115064691850971,0.103406084656085,0.128239005804062,0
0.0992487162164985,0.150297619047619,0.0981770530343056,0
0.0300538297157668,0.029100529100529,0.0334709547460079,0
0.0769926396640735,0.0875992063492064,0.0787433460354805,1
0.088609253806963,0.0951719576719577,0.0487207658588886,0
0.193819040732722,0.281746031746032,0.354906290769577,0
0.0758391406271094,0.017824074074074,0.0282527636736631,0
0.092169971175596,0.189285714285714,0.0928860455751419,0
0.0735325290222599,0.110449735449735,0.0613100081682205,0
0.110932952262424,0.119642857142857,0.0833859220147133,0
0.0210723204855119,0.0390542328042327,0.0146649703383446,0
0.0330274353139858,0.00456349206349178,0.0204789005219936,0
0.0469743496287277,0.00995370370370353,0.0206161253154278,0
0.118825033020641,0.0917989417989418,0.1729616522789,0
0.0668736458832619,0.062962962962963,0.109966792166233,0
0.134030743310981,0.158134920634921,0.148610517382622,1
0.0623700863980171,0.0524140211640212,0.0391825214028358,0
0.113932495196104,0.143287037037037,0.170195266604424,0
0.0337665568413677,0.00297619047619022,0.00887434929609299,0
0.102034317576544,0.0841269841269841,0.107598170638084,0
0.104737774037775,0.0845568783068783,0.131380140781403,0
0.118749146633952,0.125496031746032,0.0881786942481995,0
0.0545915561064724,0.0105820105820104,0.0366675518453121,0
0.0337105604876539,0.00426587301587285,0.0145214470103383,0
0.034145973962767,0.0264219576719576,0.0185198578983545,0
0.0762234400724764,0.080191798941799,0.0810154527425766,0
0.0745886486005883,0.0374007936507936,0.0515142232179642,0
0.0558855047484739,0.0210648148148147,0.0436653755605221,0
0.123961937942013,0.0888558201058201,0.163703978061676,0
0.13859306761138,0.214914021164021,0.0267580971121788,1
0.0751389678306148,0.15707671957672,0.142640650272369,0
0.0316445566620907,0.0822089947089947,0.0248180199414492,0
0.199764894304663,0.226752645502646,0.200860276818275,0
0.117262092557034,0.116534391534392,0.0793138146400452,0
0.0507941250245604,0.102579365079365,0.0528736412525177,1
0.0501418067615886,0.0343915343915343,0.0233424734324217,0
0.0741439461892646,0.0822751322751323,0.0555029883980751,0
0.0988735497996636,0.197354497354497,0.0724886432290077,0
0.0397907358655075,0.0588624338624338,0.0314139202237129,0
0.0579663998683438,0.0447089947089946,0.0418915003538132,0
0.034168337084582,0.00277777777777752,0.00887434929609299,0
0.174269887473291,0.178207671957672,0.220663413405418,0
0.0826028334297934,0.0857142857142857,0.06915482878685,0
0.0839034830001959,0.060515873015873,0.105217337608337,0
0.229004480844135,0.259623015873016,0.214105829596519,1
0.0359004931428824,0.0522486772486771,0.0158011484891176,0
0.11569439870296,0.156845238095238,0.112581141293049,0
0.13050697811394,0.169080687830688,0.1060691177845,0
0.157656015254119,0.0885582010582011,0.105680972337723,0
0.0525009247106233,0.0337632275132274,0.0589356571435928,0
0.111932169974733,0.0450066137566138,0.137368887662888,0
0.0963425667066561,0.172949735449735,0.167830839753151,0
0.114231764182952,0.115707671957672,0.107095628976822,0
0.0743514097083105,0.104398148148148,0.0504629388451576,0
0.062357979623621,0.0298941798941798,0.0317004360258579,0
0.0737796051769953,0.0188161375661375,0.0395170003175735,0
0.130766891031808,0.0998346560846561,0.151681959629059,1
0.527433271942201,0.155820105820106,0.0943718180060387,1
0.0380212956508002,0.00502645502645493,0.0230029951781034,0
0.060789570165282,0.0333002645502645,0.04471106082201,0
0.0730317967084363,0.0928240740740741,0.0132329678162932,0
0.0460547770573394,0.0273148148148146,0.029276005923748,0
0.829340022100773,0.905059523809524,0.964742541313171,1
0.0442432100361995,0.0461970899470899,0.0391617640852928,0
0.0942404618110471,0.0655753968253968,0.0987901464104652,1
0.107594314747102,0.0910383597883598,0.133122771978378,0
0.0551581571911956,0.0381613756613756,0.0938764214515686,0
0.0741046335088189,0.107010582010582,0.0485650412738323,0
0.106206729614718,0.145965608465608,0.105972066521645,1
0.065107923218194,0.0389219576719577,0.0575806610286236,0
0.0659804736772482,0.053042328042328,0.0513195693492889,0
0.776960913775584,0.186574074074074,0.233659029006958,0
0.0552606211644251,0.0418650793650794,0.0424657240509987,0
0.0720641035993571,0.0756613756613757,0.0672166869044304,0
0.123338018144084,0.161507936507937,0.0889897570014,0
0.120219526896333,0.0809854497354497,0.100852459669113,0
0.0732333221318979,0.055026455026455,0.0723822638392448,0
0.113668732962242,0.133763227513228,0.0874684751033783,0
0.0789068670928894,0.0779761904761904,0.0721754506230354,0
0.0740126688134104,0.0883267195767196,0.0785939022898674,0
0.0955900434105937,0.111011904761905,0.111880928277969,0
0.0767700657955432,0.0435185185185185,0.0391960591077805,0
0.0858293291346074,0.0977843915343915,0.0666331872344017,0
0.142289051664673,0.23234126984127,0.127679035067558,0
0.723539758884417,0.894378306878307,0.97950291633606,1
0.0643839265499539,0.0520833333333333,0.0697614476084709,0
0.0598037585119239,0.0191798941798942,0.0285091586410999,0
0.120073997726901,0.153174603174603,0.0414084754884243,0
0.0878365189890194,0.12582671957672,0.0913548469543457,0
0.0858362391720886,0.109821428571429,0.076491467654705,0
0.0646940433031382,0.0647156084656085,0.071665458381176,0
0.0931474476337942,0.154530423280423,0.118458427488804,0
0.0778384720432092,0.0689814814814814,0.0541529022157192,0
0.0517277377831718,0.0366402116402116,0.0406174473464489,0
0.0852585339020518,0.14864417989418,0.101706594228745,0
0.0851900501085385,0.107572751322751,0.074161484837532,0
0.0872415586990709,0.0681547619047619,0.0862377807497978,0
0.0725977907497527,0.0341269841269841,0.0597576983273029,0
0.788388393714743,0.445171957671957,0.591033637523651,0
