"rlrprob","rfprob","xgbprob","IsBadBuy"
0.073792675452761,0.00105820105820062,0.0341878347098827,0
0.0836239640781004,0.0775132275132275,0.0616709515452385,0
0.0790819792348972,0.113260582010582,0.120620228350163,0
0.088833695839199,0.177843915343915,0.125459551811218,0
0.166967652081913,0.317195767195767,0.169160410761833,1
0.0424298918829512,0.0566137566137566,0.0479425080120564,0
0.0769568588326394,0.108862433862434,0.0571665726602077,0
0.180969044332385,0.268253968253968,0.251018285751343,0
0.127257472662672,0.0907407407407407,0.11548475921154,0
0.0422323664632343,0.00995370370370341,0.0311856176704168,0
0.158867940904323,0.104001322751323,0.153600513935089,1
0.347464056462208,0.363227513227513,0.42682072520256,0
0.186157393730903,0.228835978835979,0.191039517521858,1
0.206252941573664,0.286838624338624,0.244547009468079,1
0.148540821521101,0.153505291005291,0.123471014201641,0
0.218867370856696,0.333994708994709,0.273526787757874,0
0.12200253845125,0.272056878306878,0.177435785531998,1
0.041593726967329,0.00687830687830648,0.0292294211685658,0
0.0790706653313635,0.0681878306878306,0.0643151924014091,0
0.0934620636979366,0.149041005291005,0.0861420333385468,0
0.0829294371695286,0.0506613756613756,0.0680177807807922,0
0.16927680321995,0.163624338624339,0.249376609921455,0
0.0744868486485148,0.116435185185185,0.0542125180363655,0
0.0533992343010768,0.0816468253968253,0.0896313413977623,0
0.112002540767421,0.0976851851851852,0.114204481244087,0
0.164715821990511,0.18885582010582,0.1762865036726,0
0.097747606765727,0.120436507936508,0.110926672816277,0
0.140217129517071,0.212533068783069,0.234240010380745,0
0.0408629245109179,-3.61235512402218e-16,0.0290093719959259,0
0.0798896906550753,0.0726521164021163,0.0912453085184097,0
0.0661866552298367,0.14781746031746,0.057798832654953,0
0.0919896254354654,0.0758267195767195,0.0652204751968384,0
0.082443885654654,0.057010582010582,0.0730261579155922,0
0.11338411568955,0.145403439153439,0.0843599885702133,0
0.0929259377916426,0.0921626984126984,0.0831802189350128,0
0.109501589809314,0.128339947089947,0.154507607221603,0
0.145442117943769,0.232771164021164,0.14647775888443,1
0.040998194452309,0.0807208994708995,0.0337044075131416,0
0.126923955856151,0.172685185185185,0.131615474820137,0
0.650998222908618,0.26276455026455,0.11143670976162,0
0.0747291769037066,0.10271164021164,0.107806026935577,0
0.103028875742328,0.139384920634921,0.0942280516028404,0
0.0890176483378284,0.0598214285714285,0.0750312954187393,0
0.0641956219974622,0.0975198412698412,0.0419658534228802,0
0.134728508935848,0.154464285714286,0.216338217258453,0
0.302044099452192,0.197222222222222,0.182838827371597,1
0.0815833330084372,0.0393518518518518,0.053021714091301,0
0.218398032167572,0.324636243386243,0.467559307813644,1
0.0696386689360004,0.0162698412698409,0.0543831922113895,0
0.159981283381737,0.179398148148148,0.119602903723717,0
0.0670132297229954,0.135085978835979,0.0948815643787384,0
0.0710886575312794,0.0128637566137563,0.0543501935899258,0
0.0708029270719122,0.0840939153439153,0.0797380357980728,0
0.0331738827204775,0.0814484126984126,0.0310317799448967,0
0.17460782311782,0.194146825396825,0.2076346129179,0
0.0796447102413034,0.070271164021164,0.0656759217381477,0
0.0878723181262542,0.064781746031746,0.0907735973596573,0
0.171129861157648,0.11848544973545,0.150985479354858,0
0.0664699190382857,0.096329365079365,0.0552369020879269,0
0.088949948052253,0.198015873015873,0.106795459985733,0
0.0643945076301296,0.0899801587301587,0.0640831217169762,0
0.118637954283488,0.125529100529101,0.0958008617162704,0
0.184798739822544,0.210582010582011,0.171615436673164,0
0.0744015996711442,0.138690476190476,0.0576723702251911,0
0.579546613344801,0.833035714285715,0.718110740184784,1
0.124473051955754,0.0575396825396825,0.095041036605835,0
0.0364975188268533,0.0520833333333333,0.0333415195345879,0
0.125833880575532,0.143055555555556,0.174809545278549,0
0.097580326928887,0.0465939153439153,0.0730261579155922,0
0.158559375455853,0.145833333333333,0.130765303969383,1
0.0528267872327354,0.0468584656084655,0.0504865162074566,0
0.100704765833696,0.138624338624339,0.113821610808372,0
0.0438484317740114,0.0344576719576718,0.0456917844712734,0
0.14756583277164,0.139318783068783,0.124901428818703,0
0.0853143145587818,0.0873015873015873,0.081880509853363,0
0.0477254934534075,0.0128306878306875,0.0291492380201817,0
0.0689112401803174,0.132738095238095,0.100740477442741,0
0.0733131193989124,0.0374338624338624,0.0371274948120117,0
0.110961018858377,0.153207671957672,0.153044670820236,0
0.0973321829606147,0.135780423280423,0.100731536746025,1
0.0904258694739918,0.201719576719577,0.0928866863250732,0
0.0527443067526294,0.0336545729402871,0.0376032665371895,0
