"rlrprob","rfprob","xgbprob","IsBadBuy"
0.0664724598237109,0.134093915343915,0.0302745718508959,0
0.0592039639893275,0.0978174603174603,0.0460934937000275,0
0.0394843173374288,0.00810185185185185,0.0114869214594364,0
0.0991471945788052,0.122453703703704,0.113472796976566,0
0.132415084643646,0.143849206349206,0.133429810404778,0
0.136063584329187,0.188822751322751,0.162305787205696,0
0.0816560494843366,0.130026455026455,0.134634047746658,0
0.163625182276886,0.144047619047619,0.167945295572281,0
0.0835561337966097,0.0566798941798942,0.0600303336977959,0
0.217092117558038,0.153968253968254,0.183766797184944,0
0.0441541003398247,0.0110119047619048,0.0299638584256172,0
0.0492278085983947,-2.62135991925384e-17,0.0135917300358415,0
0.136047640634734,0.172089947089947,0.13377533853054,0
0.222911343347338,0.23422619047619,0.166281253099442,0
0.0677321938001553,0.175694444444444,0.0858181565999985,0
0.0661244052477411,0.0669973544973545,0.0470346510410309,0
0.0725843865798637,0.0473544973544973,0.0525623224675655,0
0.0699129997997321,0.0306547619047619,0.0458910204470158,0
0.0401130756324572,0.0129298941798942,0.0152290724217892,0
0.0972593800225204,0.0950727513227513,0.0322369337081909,0
0.0408901453592984,0.00119047619047617,0.0237846672534943,0
0.206794855808611,0.343320105820106,0.260945498943329,0
0.0978589956848178,0.114285714285714,0.0978022292256355,0
0.128859852622447,0.0966269841269841,0.139777421951294,0
0.0717003760622905,0.0281746031746032,0.0599951259791851,0
0.2038679757507,0.200066137566138,0.243018358945847,0
0.0810286137931831,0.0744708994708995,0.0650943964719772,0
0.0366397223335636,0.0471560846560847,0.0138114169239998,0
0.124445772512509,0.117989417989418,0.127630814909935,0
0.134616322417271,0.177910052910053,0.155952930450439,0
0.113823060322662,0.125165343915344,0.129412949085236,0
0.0495248857343723,0.0561838624338624,0.0352721773087978,0
0.0818837880197217,0.0572751322751323,0.0491183139383793,0
0.0825918766747251,0.198743386243386,0.0886838734149933,0
0.0724788071052405,0.0335978835978836,0.0420669801533222,0
0.0904142904792197,0.0831349206349206,0.146345868706703,0
0.159752180743807,0.110548941798942,0.052475567907095,0
0.0608535144733718,0.134986772486773,0.127650022506714,0
0.11622234210441,0.11167328042328,0.0755225419998169,0
0.0935765404599337,0.090244708994709,0.0767585039138794,0
0.594858632873887,0.793551587301587,0.902991414070129,1
0.0794653718684433,0.117592592592593,0.0606037713587284,0
0.239154874008138,0.14917328042328,0.228751093149185,0
0.0788635065823716,0.10651455026455,0.161353334784508,0
0.0898974589226021,0.0602843915343915,0.068380281329155,0
0.0610688327652312,0.0787037037037037,0.0313854962587357,0
0.0941750588262208,0.082473544973545,0.0491765514016151,0
0.0665849996642309,0.0145171957671958,0.0506327338516712,0
0.079565099174655,0.0859126984126984,0.0635086596012115,0
0.0629697981710986,0.0115410052910053,0.0178096760064363,0
0.057301515068439,0.0172619047619048,0.0397929176688194,0
0.0946948763733135,0.0630952380952381,0.079694502055645,0
0.0701728739165385,0.0595238095238095,0.0502356179058552,1
0.107973111238292,0.0516534391534392,0.0879547819495201,0
0.0903046589685181,0.111640211640212,0.0858259722590446,0
0.0543843622896413,0.0115410052910053,0.0288825947791338,0
0.0658988332691859,0.0545965608465608,0.113689601421356,0
0.0866313011746713,0.0253968253968254,0.0613719932734966,0
0.0669249384456146,0.0177910052910053,0.0606304928660393,0
0.219934571842221,0.307936507936508,0.218891844153404,1
0.0954238396582592,0.157638888888889,0.113802745938301,0
0.0946653852720837,0.0633597883597884,0.0876894295215607,0
0.0852098616991447,0.0735119047619048,0.0900508463382721,0
0.117184142412964,0.118419312169312,0.118028655648232,0
0.110289029217227,0.192857142857143,0.119674324989319,0
0.0502022618924678,0.0736111111111111,0.054820641875267,0
0.121493003040294,0.106944444444444,0.101257279515266,0
0.111348375325718,0.136243386243386,0.130472019314766,1
0.0610892424965726,0.0292328042328042,0.0343037955462933,0
0.0450364618073468,0.0591269841269841,0.0397960878908634,0
0.134238405525215,0.175793650793651,0.0688673257827759,0
0.114281984365101,0.0906415343915344,0.147876232862473,1
0.0549687318784634,0.0327050264550265,0.0459637083113194,1
0.0572307527641866,0.0928240740740741,0.0304647851735353,0
0.0599043135822201,0.0651785714285714,0.103752747178078,0
0.229833396898936,0.253736772486773,0.308561742305756,1
0.0534108590754899,0.0432539682539683,0.0329419262707233,0
0.137163833575301,0.237103174603175,0.257496118545532,0
0.109599379924219,0.0656084656084656,0.0834261849522591,0
0.0835940104971331,0.113095238095238,0.0779241770505905,0
0.0495624024859843,0.0107804232804233,0.0200275257229805,0
0.0897977943391754,0.0671957671957672,0.0904329046607018,0
0.0540769044509508,0.0361111111111111,0.0265839081257582,1
0.0441663378651161,0.00615079365079365,0.0160033106803894,0
0.121110435415847,0.138558201058201,0.131391942501068,0
0.13014577452128,0.176653439153439,0.208796158432961,0
0.259812947929244,0.353075396825397,0.167123317718506,0
0.0762862785242606,0.0967261904761905,0.0916742756962776,0
0.220656448236539,0.194312169312169,0.229451864957809,0
0.213273472302325,0.259391534391534,0.304885298013687,0
0.0700141753056897,0.111640211640212,0.0364259295165539,0
0.11545266600261,0.101884920634921,0.0579743348062038,0
0.10399327251115,0.255125661375661,0.172635972499847,0
0.177855954721641,0.219675925925926,0.194610446691513,1
0.142179297494434,0.157671957671958,0.149382635951042,0
0.114763744841182,0.0763227513227513,0.103153057396412,0
0.101283610399151,0.120403439153439,0.134037047624588,0
0.177434913929941,0.166137566137566,0.160373389720917,0
0.15144046645058,0.0770502645502645,0.140012994408607,0
0.560057592991392,0.707771164021164,0.65309089422226,1
0.16503709953348,0.146494708994709,0.172139808535576,0
0.0492146627155711,0.00419973544973544,0.0179717037826777,0
0.0722962998989766,0.0946428571428572,0.0868646204471588,0
0.118714953725044,0.0799272486772487,0.0904883816838264,0
0.121991400249422,0.248082010582011,0.180865600705147,0
0.0950497846220649,0.0899801587301587,0.0154579784721136,0
0.113600112830702,0.125892857142857,0.0674586147069931,0
0.0851855292414244,0.246130952380952,0.0692689046263695,0
0.170903827967262,0.116137566137566,0.168589949607849,0
0.0780299239482612,0.0856150793650794,0.0549206845462322,0
0.169962428415151,0.190972222222222,0.194812521338463,0
0.104386632058734,0.0924933862433862,0.0655080229043961,0
0.0468607908292618,0.0364748677248677,0.0253568068146706,0
0.0666742363942105,0.120039682539683,0.0505159422755241,1
0.0658497538259536,0.165972222222222,0.099267341196537,0
0.209858663511203,0.225661375661376,0.141277000308037,0
0.11370483589793,0.0909391534391534,0.117786481976509,0
0.0512021687346737,0.00634920634920635,0.0290212966501713,0
0.0534970376910107,0.00317460317460316,0.0275638401508331,0
0.141932269733813,0.234391534391534,0.161132395267487,0
0.192080101849058,0.107671957671958,0.108703948557377,0
0.0666367591000896,0.141203703703704,0.0430978648364544,0
0.116590612962014,0.109126984126984,0.123156286776066,0
0.135348139762838,0.163062169312169,0.102127052843571,0
0.0853920463286603,0.0776124338624339,0.0839813649654388,0
0.0492214020591161,0.0255291005291005,0.0400485955178738,0
0.131310559772761,0.108730158730159,0.0848540812730789,0
0.0511040674856693,0.0428571428571429,0.0354361645877361,0
0.0783651272484871,0.0328703703703704,0.0737745612859726,0
